"","Site","Date","NDVI","SAVI","NDMI","NDWI","EVI","BSI","NSMI","NDSI"
"1130","US-SRG","2022-03-15",0.161043656,0.241537072781126,-0.142647784,-0.28763304,0.323555589506804,0.181032046770518,0.134375915646777,0.413135621723621
"1131","US-SRG","2022-03-20",NA,NA,NA,NA,NA,NA,NA,NA
"1132","US-SRG","2022-03-22",NA,NA,NA,NA,NA,NA,NA,NA
"1133","US-SRG","2022-04-01",NA,NA,NA,NA,NA,NA,NA,NA
"1134","US-SRG","2022-04-06",NA,NA,NA,NA,NA,NA,NA,NA
"1135","US-SRG","2022-04-09",0.181639952076512,0.272427552,-0.137462161,-0.292187276,0.369877174804813,0.175873028838978,0.139982008156788,0.41293847591751
"1136","US-SRG","2022-04-11",NA,NA,NA,NA,NA,NA,NA,NA
"1137","US-SRG","2022-04-14",0.195499718758447,0.293215264,-0.123607007,-0.299828943,0.423274392919147,0.160791786,0.128046430402147,0.408219498874323
"1138","US-SRG","2022-04-21",NA,NA,NA,NA,NA,NA,NA,NA
"1139","US-SRG","2022-04-24",0.22047790323652,0.330679139407884,-0.098132108,-0.318559939,0.488134460091548,0.141103895180093,0.133378895442018,0.404155267818234
"1140","US-SRG","2022-04-26",NA,NA,NA,NA,NA,NA,NA,NA
"1141","US-SRG","2022-05-01",NA,NA,NA,NA,NA,NA,NA,NA
"1142","US-SRG","2022-05-06",NA,NA,NA,NA,NA,NA,NA,NA
"1143","US-SRG","2022-05-09",0.211873929783501,0.31777573591964,-0.10438572,-0.311850169,0.433623416369156,0.152547703918842,0.15302148443544,0.403312981290208
"1144","US-SRG","2022-05-11",NA,NA,NA,NA,NA,NA,NA,NA
"1145","US-SRG","2022-05-16",NA,NA,NA,NA,NA,NA,NA,NA
"1146","US-SRG","2022-05-19",0.207696638511427,0.311511140255133,-0.10466991,-0.310731172,0.422864811155584,0.153499448391877,0.156106899235618,0.40250269513982
"1147","US-SRG","2022-05-21",NA,NA,NA,NA,NA,NA,NA,NA
"1148","US-SRG","2022-05-24",0.202726342457816,0.304056207055628,-0.103719423,-0.303363133,0.443231959,0.14661262832083,0.139735622510673,0.394822831827995
"1149","US-SRG","2022-05-26",NA,NA,NA,NA,NA,NA,NA,NA
"1150","US-SRG","2022-05-29",0.20312152587463,0.304649421687255,-0.110976684,-0.3083548,0.414009657992132,0.157677951075868,0.156185553843811,0.405632230116566
"1151","US-SRG","2022-05-31",NA,NA,NA,NA,NA,NA,NA,NA
"1152","US-SRG","2022-06-03",0.199709202947062,0.299531771190892,-0.111226362,-0.305090814,0.426533835168136,0.153710073343057,0.141313701584975,0.402812881838396
"1153","US-SRG","2022-06-13",0.182280892435657,0.273391760848749,-0.137691198,-0.285250651,0.404507694855759,0.168288777009441,0.147818975701307,0.407106397938004
"1154","US-SRG","2022-06-15",NA,NA,NA,NA,NA,NA,NA,NA
"1155","US-SRG","2022-06-23",NA,NA,NA,NA,NA,NA,NA,NA
"1156","US-SRG","2022-06-30",NA,NA,NA,NA,NA,NA,NA,NA
"1157","US-SRG","2022-07-05",NA,NA,NA,NA,NA,NA,NA,NA
"1158","US-SRG","2022-07-08",0.2686986030852,0.402999600457025,-0.125718591,-0.36243829,0.551584780152619,0.164495852810385,0.163827969780722,0.466920650547204
"1159","US-SRG","2022-07-10",NA,NA,NA,NA,NA,NA,NA,NA
"1160","US-SRG","2022-07-13",0.323841790297474,0.485704079675906,-0.096958227,-0.387325327,0.746026678734426,0.132326753543649,0.177664113392658,0.466740654218172
"1161","US-SRG","2022-07-15",NA,NA,NA,NA,NA,NA,NA,NA
"1162","US-SRG","2022-07-18",0.344526404302225,0.516722011112267,-0.113575361,-0.401021277,0.757576767212669,0.147096618179798,0.184568749833027,0.492184485701136
"1163","US-SRG","2022-07-23",0.269223372367174,0.403784257361452,-0.139133357,-0.353081327,0.643824962115925,0.160811952520374,0.143467556421501,0.469179069024309
"1164","US-SRG","2022-08-04",NA,NA,NA,NA,NA,NA,NA,NA
"1165","US-SRG","2022-08-07",0.636110427007075,0.954027223642624,0.076765874,-0.545170202,1.67606604055693,-0.034390569,0.276439705,0.489307526429393
"1166","US-SRG","2022-08-17",0.639428271831787,0.959018187784328,0.090656248,-0.522171143,1.90403592252561,-0.053772053,0.298129092569298,0.453734447794467
"1167","US-SRG","2022-08-29",NA,NA,NA,NA,NA,NA,NA,NA
"1168","US-SRG","2022-09-06",0.53060721015293,0.795799588,0.0244962534171835,-0.51553389,1.20150486904047,0.029294754,0.247272473806082,0.497905052714571
"1169","US-SRG","2022-09-11",0.474509548371945,0.711668687464345,-0.013290556,-0.484656055,1.10265272474209,0.060982876,0.235188242522273,0.495301624215177
"1170","US-SRG","2022-09-16",0.494928642681426,0.742288452,0.006777722,-0.505569204,1.03089312754013,0.053301615,0.234994554536218,0.501223186560287
"1171","US-SRG","2022-09-18",NA,NA,NA,NA,NA,NA,NA,NA
"1172","US-SRG","2022-09-23",NA,NA,NA,NA,NA,NA,NA,NA
"1173","US-SRG","2022-10-01",0.078720534,0.118072339808792,0.114921362827089,-0.047354263,-1.30047846,-0.08693895,0.110662189232601,-0.067663907
"1174","US-SRG","2022-10-03",NA,NA,NA,NA,NA,NA,NA,NA
"1175","US-SRG","2022-10-06",0.485805617220064,0.728607739797628,-0.019457584,-0.484443875,1.15983253997689,0.062413341,0.246177447780129,0.499945030817416
"1176","US-SRG","2022-10-11",0.484592065986209,0.726783269602582,-0.001599919,-0.483270723,1.24119911544651,0.0440635704564973,0.230784917803826,0.485227002359572
"1177","US-SRG","2022-10-18",NA,NA,NA,NA,NA,NA,NA,NA
"1178","US-SRG","2022-10-21",0.440928411426349,0.661296923131699,-0.034588998,-0.47126118,1.02933078177824,0.079005369,0.218059166000354,0.498287892278369
"1179","US-SRG","2022-10-26",0.424429269293834,0.636554333456771,-0.018321766,-0.468371759,0.867945277339495,0.079901758,0.225004773341367,0.483023218918223
"1180","US-SRG","2022-10-28",NA,NA,NA,NA,NA,NA,NA,NA
"1181","US-SRG","2022-10-31",0.404745347805665,0.607036303,-0.015252455,-0.467308342,0.869363324969609,0.075179224,0.211731409275111,0.479475488029799
"1182","US-SRG","2022-11-05",0.372839341325744,0.559185054321258,-0.022401462,-0.451225901,0.714375557105461,0.093611234,0.221363928680251,0.469084532110335
"1183","US-SRG","2022-11-12",NA,NA,NA,NA,NA,NA,NA,NA
"1184","US-SRG","2022-11-17",NA,NA,NA,NA,NA,NA,NA,NA
"1185","US-SRG","2022-11-20",0.310761906070459,0.466085490469644,-0.038808573,-0.416495345,0.618012126358741,0.106456117411363,0.19807606242232,0.447905736383933
"1186","US-SRG","2022-11-25",0.297266845206451,0.445844922270994,-0.045486477,-0.408908847,0.533997745510533,0.122331000572837,0.208118759198178,0.445957060677087
"1187","US-SRG","2022-11-27",NA,NA,NA,NA,NA,NA,NA,NA
"1188","US-SRG","2022-12-10",0.26206598359393,0.393039091054488,-0.12853577,-0.371885285,0.507772129849446,0.171951932308691,0.15978930560649,0.477332535981321
"1189","US-SRG","2022-12-15",0.225754362613308,0.338581178372144,-0.135422249,-0.332286044,0.454895900376438,0.17409668441475,0.167958617673589,0.447263271761732
"1190","US-SRG","2022-12-17",NA,NA,NA,NA,NA,NA,NA,NA
"1191","US-SRG","2022-12-22",NA,NA,NA,NA,NA,NA,NA,NA
"1192","US-SRG","2023-01-04",0.171116954569919,0.256639148101381,-0.169586392,-0.294529319,0.31672542645643,0.206433407856588,0.165762554497582,0.441549335922008
"1193","US-SRG","2023-01-06",NA,NA,NA,NA,NA,NA,NA,NA
"1194","US-SRG","2023-01-09",0.175576553491293,0.263328850009109,-0.174515605,-0.303221246,0.334945582143865,0.206672343650005,0.151616076638203,0.453163610901629
"1195","US-SRG","2023-01-11",NA,NA,NA,NA,NA,NA,NA,NA
"1196","US-SRG","2023-01-19",NA,NA,NA,NA,NA,NA,NA,NA
"1197","US-SRG","2023-01-21",NA,NA,NA,NA,NA,NA,NA,NA
"1198","US-SRG","2023-01-24",0.157318761839839,0.235945891171669,-0.15826946,-0.279461502,0.305547951801035,0.194517462386328,0.166103537546186,0.418705001768385
"1199","US-SRG","2023-01-26",NA,NA,NA,NA,NA,NA,NA,NA
"1200","US-SRG","2023-01-29",0.160685670968314,0.240994466800198,-0.176237583,-0.280160159,0.329008212504977,0.20105696109081,0.145719023137774,0.434443276891066
"1201","US-SRG","2023-01-31",NA,NA,NA,NA,NA,NA,NA,NA
"1202","US-SRG","2023-02-05",NA,NA,NA,NA,NA,NA,NA,NA
"1203","US-SRG","2023-02-08",NA,NA,NA,NA,NA,NA,NA,NA
"1204","US-SRG","2023-02-18",0.136230282840379,0.20431836519664,-0.210697481,-0.262461181,0.269632537816266,0.22705489338257,0.141939914240018,0.447780767600835
"1205","US-SRG","2023-02-28",NA,NA,NA,NA,NA,NA,NA,NA
"1206","US-SRG","2023-03-05",NA,NA,NA,NA,NA,NA,NA,NA
"1207","US-SRG","2023-03-10",NA,NA,NA,NA,NA,NA,NA,NA
"1208","US-SRG","2023-03-25",0.167428896117047,0.251107951899449,-0.213251022,-0.260921532,0.381121445408912,0.216361510551458,0.144380968716132,0.449072462552444
"1209","US-SRG","2023-03-27",NA,NA,NA,NA,NA,NA,NA,NA
"1210","US-SRG","2023-04-01",NA,NA,NA,NA,NA,NA,NA,NA
"1211","US-SRG","2023-04-06",NA,NA,NA,NA,NA,NA,NA,NA
"1212","US-SRG","2023-04-09",0.19184688693682,0.287731158984977,-0.188593328,-0.280744437,0.473360685078941,0.19321956028767,0.135952478970865,0.445666408435717
"1213","US-SRG","2023-04-11",NA,NA,NA,NA,NA,NA,NA,NA
